condition,policy_hash,split,router,stage,task_index,task,candidate_id,score
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,36.58536585365854
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,53.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,35.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,27.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,33.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,19.594870110540544
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,19.821802555595347
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,37.24
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,33.92
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,68.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,71.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,18.51851851851852
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,39.02439024390244
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,47.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,38.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,54.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,32.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,25.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,26.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,20.716527603423515
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,20.622125752060615
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,37.09
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,34.28
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,68.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,73.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,19.753086419753085
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,36.58536585365854
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,44.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,38.0
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,test,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.15846398399181
vamp_svd_r8_repair005,ae101c7f8b800eed7ae750626b2d1db93697b662160356b34e2df60989a3489e,validation,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.911651447576396
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,49.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,34.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,40.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,35.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,26.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,30.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,2.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,24.48017553617789
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,22.493659818348647
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,19.785265839835727
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,18.01075199849242
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,9.47
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,9.05
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,19.040249140010477
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.678551065527166
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,4.14
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,4.06
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,70.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,75.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.494491919547997
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,17.30257308967979
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,3.93
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,3.98
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,67.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,73.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,13.580246913580247
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,26.829268292682926
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,17.973143261198697
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,17.08228675470574
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3.93
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.04
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,67.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,75.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,11.11111111111111
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,17.073170731707318
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,33.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,33.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.273919054302315
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,16.619908375116523
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3.82
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,3.98
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,67.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,73.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,9.876543209876543
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,12.195121951219512
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,35.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,22.0
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,test,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.374878385007335
vamp_core_tsv_r8_scale03_repair000,546c828af41198edfcc3520d8c0f283eb2555357e275e50fddef434791470b03,validation,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.7755470527515
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,45.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,38.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,32.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,31.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,31.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,36.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,31.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,3.0
